user_id,total_sessions,first_session,last_session,total_revenue,total_orders,clv
user_000409,52,2025-10-21T22:21:03.000+02:00,2026-01-18T16:56:48.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000091,52,2025-10-21T03:32:24.000+02:00,2026-01-18T18:40:00.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000137,52,2025-10-22T22:34:40.000+02:00,2026-01-16T02:20:34.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000437,52,2025-10-21T04:41:19.000+02:00,2026-01-18T03:02:06.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000341,52,2025-10-24T00:36:39.000+02:00,2026-01-18T04:50:57.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000318,52,2025-10-21T13:19:09.000+02:00,2026-01-13T19:49:28.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000339,51,2025-10-23T10:38:47.000+02:00,2026-01-18T11:01:07.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000171,51,2025-10-22T14:04:06.000+02:00,2026-01-18T17:41:18.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000458,51,2025-10-20T21:48:35.000+02:00,2026-01-18T20:10:51.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000100,51,2025-10-21T03:32:01.000+02:00,2026-01-16T08:03:12.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000217,51,2025-10-22T00:26:27.000+02:00,2026-01-15T18:16:21.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000740,51,2025-10-21T12:03:07.000+02:00,2026-01-15T03:09:39.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000685,51,2025-10-21T03:30:55.000+02:00,2026-01-17T13:07:03.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000961,51,2025-10-20T23:41:51.000+02:00,2026-01-18T18:50:12.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000301,51,2025-10-23T15:41:58.000+02:00,2026-01-17T22:11:38.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000310,51,2025-10-21T19:02:18.000+02:00,2026-01-15T11:58:19.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000329,51,2025-10-28T23:02:49.000+02:00,2026-01-15T13:33:19.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000958,51,2025-10-20T22:46:47.000+02:00,2026-01-18T09:22:55.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000647,51,2025-10-26T19:03:03.000+02:00,2026-01-12T23:34:38.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000107,51,2025-10-24T23:30:10.000+02:00,2026-01-17T03:44:14.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000076,51,2025-10-21T11:32:18.000+02:00,2026-01-18T18:57:59.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000025,51,2025-10-24T17:56:44.000+02:00,2026-01-14T12:13:34.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000763,51,2025-10-23T01:29:00.000+02:00,2026-01-18T16:04:09.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000825,51,2025-10-22T06:35:44.000+02:00,2026-01-18T02:22:52.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000702,51,2025-10-21T20:49:42.000+02:00,2026-01-18T01:37:48.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000333,51,2025-10-22T02:53:13.000+02:00,2026-01-17T17:14:07.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000641,51,2025-10-21T02:24:18.000+02:00,2026-01-12T23:58:05.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000579,51,2025-10-20T23:37:28.000+02:00,2026-01-17T09:10:58.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000155,51,2025-10-23T11:24:56.000+02:00,2026-01-18T14:54:14.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000711,51,2025-10-21T14:19:25.000+02:00,2026-01-16T05:55:23.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000954,51,2025-10-25T09:13:53.000+02:00,2026-01-18T04:13:53.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000214,51,2025-10-24T13:57:21.000+02:00,2026-01-16T21:16:21.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000326,51,2025-10-22T05:11:21.000+02:00,2026-01-14T09:07:13.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000915,51,2025-10-21T22:04:47.000+02:00,2026-01-18T09:29:39.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000828,51,2025-10-24T06:22:28.000+02:00,2026-01-15T15:21:34.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000524,51,2025-10-22T23:24:40.000+02:00,2026-01-18T12:00:44.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000352,51,2025-10-23T03:25:36.000+02:00,2026-01-17T20:38:42.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000867,51,2025-10-21T12:40:11.000+02:00,2026-01-18T06:44:28.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000164,51,2025-10-21T18:12:05.000+02:00,2026-01-16T16:51:05.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000919,51,2025-10-22T20:05:01.000+02:00,2026-01-17T07:44:51.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000831,51,2025-10-23T00:22:59.000+02:00,2026-01-17T11:06:46.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000067,51,2025-10-21T07:13:24.000+02:00,2026-01-16T05:13:33.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000213,51,2025-10-28T10:11:08.000+02:00,2026-01-15T11:30:51.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000940,51,2025-10-21T02:09:03.000+02:00,2026-01-16T20:21:51.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000999,51,2025-10-22T10:46:18.000+02:00,2026-01-17T17:50:34.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000544,51,2025-10-21T05:03:31.000+02:00,2026-01-15T06:05:23.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000784,51,2025-10-20T22:23:33.000+02:00,2026-01-18T14:17:22.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000447,51,2025-10-23T18:20:16.000+02:00,2026-01-18T06:16:44.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000260,51,2025-10-21T12:21:50.000+02:00,2026-01-17T18:55:06.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000800,51,2025-10-21T07:25:52.000+02:00,2026-01-17T20:24:59.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000972,51,2025-10-21T22:50:37.000+02:00,2026-01-15T17:50:31.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000853,51,2025-10-21T15:16:27.000+02:00,2026-01-18T05:02:07.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000207,51,2025-10-20T20:57:20.000+02:00,2026-01-15T01:37:19.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000720,51,2025-10-23T18:53:54.000+02:00,2026-01-17T17:34:25.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000362,51,2025-10-26T01:12:54.000+02:00,2026-01-18T09:34:44.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000666,51,2025-10-21T04:18:28.000+02:00,2026-01-18T02:44:43.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000540,51,2025-10-24T02:05:08.000+02:00,2026-01-18T14:47:03.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000925,51,2025-10-23T11:02:38.000+02:00,2026-01-16T05:01:44.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000962,51,2025-10-23T05:16:20.000+02:00,2026-01-17T09:48:10.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000021,51,2025-10-22T05:17:07.000+02:00,2026-01-17T12:36:37.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000980,51,2025-10-21T14:18:18.000+02:00,2026-01-17T07:40:45.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000246,51,2025-10-22T01:56:25.000+02:00,2026-01-17T08:25:39.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000809,51,2025-10-21T23:41:54.000+02:00,2026-01-12T10:44:42.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000161,51,2025-10-21T16:38:11.000+02:00,2026-01-18T04:54:10.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000467,51,2025-10-21T08:05:47.000+02:00,2026-01-18T18:46:43.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000215,51,2025-10-21T00:52:23.000+02:00,2026-01-17T18:19:31.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000080,51,2025-10-21T13:52:30.000+02:00,2026-01-15T12:08:42.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000075,51,2025-10-20T22:23:16.000+02:00,2026-01-17T09:44:14.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000721,51,2025-10-21T01:39:45.000+02:00,2026-01-17T06:22:24.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000619,51,2025-10-24T04:54:48.000+02:00,2026-01-16T02:43:55.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000035,51,2025-10-22T10:28:50.000+02:00,2026-01-17T08:50:28.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000129,51,2025-10-23T07:53:04.000+02:00,2026-01-17T22:43:19.000+02:00,2.8762788393E8,323085,2.8762788393E8
user_000984,50,2025-10-23T16:03:54.000+02:00,2026-01-17T12:17:49.000+02:00,2.819881215E8,316750,2.819881215E8
user_000966,50,2025-10-24T01:36:45.000+02:00,2026-01-14T01:59:14.000+02:00,2.819881215E8,316750,2.819881215E8
user_000541,50,2025-10-23T19:50:43.000+02:00,2026-01-15T17:54:28.000+02:00,2.819881215E8,316750,2.819881215E8
user_000432,50,2025-10-24T02:06:46.000+02:00,2026-01-14T19:17:09.000+02:00,2.819881215E8,316750,2.819881215E8
user_000276,50,2025-10-21T07:47:59.000+02:00,2026-01-17T01:29:22.000+02:00,2.819881215E8,316750,2.819881215E8
user_000041,50,2025-10-22T10:14:34.000+02:00,2026-01-16T09:48:45.000+02:00,2.819881215E8,316750,2.819881215E8
user_000065,50,2025-10-21T04:28:16.000+02:00,2026-01-15T22:59:33.000+02:00,2.819881215E8,316750,2.819881215E8
user_000560,50,2025-10-23T19:49:14.000+02:00,2026-01-18T07:37:31.000+02:00,2.819881215E8,316750,2.819881215E8
user_000442,50,2025-10-21T05:14:57.000+02:00,2026-01-17T03:35:27.000+02:00,2.819881215E8,316750,2.819881215E8
user_000566,50,2025-10-21T14:51:33.000+02:00,2026-01-15T23:24:08.000+02:00,2.819881215E8,316750,2.819881215E8
user_000284,50,2025-10-25T19:28:21.000+02:00,2026-01-17T04:26:24.000+02:00,2.819881215E8,316750,2.819881215E8
user_000185,50,2025-10-21T10:34:32.000+02:00,2026-01-18T00:28:42.000+02:00,2.819881215E8,316750,2.819881215E8
user_000909,50,2025-10-22T12:04:28.000+02:00,2026-01-17T18:03:16.000+02:00,2.819881215E8,316750,2.819881215E8
user_000943,50,2025-10-22T01:45:01.000+02:00,2026-01-17T20:55:08.000+02:00,2.819881215E8,316750,2.819881215E8
user_000438,50,2025-10-23T12:04:41.000+02:00,2026-01-15T23:02:49.000+02:00,2.819881215E8,316750,2.819881215E8
user_000252,50,2025-10-22T12:55:22.000+02:00,2026-01-18T08:36:22.000+02:00,2.819881215E8,316750,2.819881215E8
user_000835,50,2025-10-20T23:26:18.000+02:00,2026-01-18T09:35:28.000+02:00,2.819881215E8,316750,2.819881215E8
user_000573,50,2025-10-21T11:27:54.000+02:00,2026-01-17T20:58:09.000+02:00,2.819881215E8,316750,2.819881215E8
user_000507,50,2025-10-24T18:14:00.000+02:00,2026-01-18T08:45:16.000+02:00,2.819881215E8,316750,2.819881215E8
user_000209,50,2025-10-23T14:11:04.000+02:00,2026-01-16T13:11:29.000+02:00,2.819881215E8,316750,2.819881215E8
user_000791,50,2025-10-21T20:13:15.000+02:00,2026-01-17T01:52:33.000+02:00,2.819881215E8,316750,2.819881215E8
user_000239,50,2025-10-21T21:23:53.000+02:00,2026-01-17T02:51:28.000+02:00,2.819881215E8,316750,2.819881215E8
user_000308,50,2025-10-21T14:42:15.000+02:00,2026-01-15T15:20:50.000+02:00,2.819881215E8,316750,2.819881215E8
user_000745,50,2025-10-21T04:36:18.000+02:00,2026-01-18T07:43:05.000+02:00,2.819881215E8,316750,2.819881215E8
user_000093,50,2025-10-22T03:26:14.000+02:00,2026-01-17T14:12:10.000+02:00,2.819881215E8,316750,2.819881215E8
user_000543,50,2025-10-22T10:57:04.000+02:00,2026-01-15T23:37:27.000+02:00,2.819881215E8,316750,2.819881215E8
user_000357,50,2025-10-21T04:15:55.000+02:00,2026-01-15T08:08:06.000+02:00,2.819881215E8,316750,2.819881215E8
user_000742,50,2025-10-23T02:02:16.000+02:00,2026-01-18T10:23:23.000+02:00,2.819881215E8,316750,2.819881215E8
user_000808,50,2025-10-22T02:48:39.000+02:00,2026-01-18T09:04:35.000+02:00,2.819881215E8,316750,2.819881215E8
user_000903,50,2025-10-21T05:25:00.000+02:00,2026-01-04T14:04:11.000+02:00,2.819881215E8,316750,2.819881215E8
user_000498,50,2025-10-24T06:54:16.000+02:00,2026-01-16T17:44:22.000+02:00,2.819881215E8,316750,2.819881215E8
user_000819,50,2025-10-24T04:36:12.000+02:00,2026-01-17T17:47:59.000+02:00,2.819881215E8,316750,2.819881215E8
user_000600,50,2025-10-21T06:42:08.000+02:00,2026-01-17T14:22:50.000+02:00,2.819881215E8,316750,2.819881215E8
user_000010,50,2025-10-21T14:20:14.000+02:00,2026-01-18T08:45:04.000+02:00,2.819881215E8,316750,2.819881215E8
user_000678,50,2025-10-21T07:29:18.000+02:00,2026-01-16T23:36:58.000+02:00,2.819881215E8,316750,2.819881215E8
user_000546,50,2025-10-21T15:24:17.000+02:00,2026-01-18T06:29:11.000+02:00,2.819881215E8,316750,2.819881215E8
user_000529,50,2025-10-22T14:18:12.000+02:00,2026-01-14T07:51:22.000+02:00,2.819881215E8,316750,2.819881215E8
user_000849,50,2025-10-22T08:11:50.000+02:00,2026-01-17T16:57:34.000+02:00,2.819881215E8,316750,2.819881215E8
user_000190,50,2025-10-21T03:53:37.000+02:00,2026-01-18T12:52:47.000+02:00,2.819881215E8,316750,2.819881215E8
user_000327,50,2025-10-21T04:45:18.000+02:00,2026-01-17T20:04:02.000+02:00,2.819881215E8,316750,2.819881215E8
user_000298,50,2025-10-22T19:35:30.000+02:00,2026-01-18T17:53:07.000+02:00,2.819881215E8,316750,2.819881215E8
user_000644,50,2025-10-21T19:46:41.000+02:00,2026-01-17T20:01:38.000+02:00,2.819881215E8,316750,2.819881215E8
user_000008,50,2025-10-25T04:51:00.000+02:00,2026-01-18T15:50:38.000+02:00,2.819881215E8,316750,2.819881215E8
user_000459,50,2025-10-21T17:46:43.000+02:00,2026-01-18T19:08:41.000+02:00,2.819881215E8,316750,2.819881215E8
user_000395,50,2025-10-20T20:05:26.000+02:00,2026-01-15T04:25:47.000+02:00,2.819881215E8,316750,2.819881215E8
user_000941,50,2025-10-20T19:58:57.000+02:00,2026-01-18T11:15:24.000+02:00,2.819881215E8,316750,2.819881215E8
user_000211,50,2025-10-21T03:28:48.000+02:00,2026-01-16T23:49:26.000+02:00,2.819881215E8,316750,2.819881215E8
user_000367,50,2025-10-20T20:11:53.000+02:00,2026-01-16T16:40:44.000+02:00,2.819881215E8,316750,2.819881215E8
user_000886,50,2025-10-21T12:48:12.000+02:00,2026-01-18T03:37:24.000+02:00,2.819881215E8,316750,2.819881215E8
user_000536,50,2025-10-26T15:42:29.000+02:00,2026-01-13T01:31:12.000+02:00,2.819881215E8,316750,2.819881215E8
user_000622,50,2025-10-22T05:01:26.000+02:00,2026-01-17T11:42:51.000+02:00,2.819881215E8,316750,2.819881215E8
user_000243,50,2025-10-24T01:17:55.000+02:00,2026-01-16T16:21:05.000+02:00,2.819881215E8,316750,2.819881215E8
user_000797,50,2025-10-21T10:49:58.000+02:00,2026-01-16T08:09:37.000+02:00,2.819881215E8,316750,2.819881215E8
user_000716,50,2025-10-23T19:46:42.000+02:00,2026-01-18T04:36:18.000+02:00,2.819881215E8,316750,2.819881215E8
user_000583,50,2025-10-21T12:09:42.000+02:00,2026-01-18T00:21:23.000+02:00,2.819881215E8,316750,2.819881215E8
user_000113,49,2025-10-21T00:14:19.000+02:00,2026-01-18T17:57:28.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000205,49,2025-10-22T14:32:33.000+02:00,2026-01-16T22:53:30.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000923,49,2025-10-27T18:59:30.000+02:00,2026-01-16T16:15:27.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000195,49,2025-10-23T04:07:14.000+02:00,2026-01-18T15:31:57.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000411,49,2025-10-20T23:12:03.000+02:00,2026-01-17T12:31:46.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000181,49,2025-10-20T22:01:45.000+02:00,2026-01-18T00:46:43.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000016,49,2025-10-22T04:48:36.000+02:00,2026-01-16T21:06:29.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000364,49,2025-10-25T17:18:55.000+02:00,2026-01-17T13:57:22.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000688,49,2025-10-21T03:26:40.000+02:00,2026-01-16T23:32:45.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000656,49,2025-10-23T07:18:16.000+02:00,2026-01-18T15:14:44.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000153,49,2025-10-26T07:19:42.000+02:00,2026-01-18T07:39:38.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000317,49,2025-10-20T20:09:50.000+02:00,2026-01-13T12:19:38.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000311,49,2025-10-20T22:23:58.000+02:00,2026-01-18T14:02:25.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000336,49,2025-10-23T06:51:02.000+02:00,2026-01-16T20:42:55.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000414,49,2025-10-21T12:02:21.000+02:00,2026-01-16T07:19:36.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000136,49,2025-10-21T17:34:34.000+02:00,2026-01-18T10:39:47.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000901,49,2025-10-26T06:15:35.000+02:00,2026-01-17T02:55:54.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000134,49,2025-10-21T22:12:33.000+02:00,2026-01-18T15:26:44.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000610,49,2025-10-22T04:36:34.000+02:00,2026-01-15T14:19:24.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000785,49,2025-10-25T19:15:31.000+02:00,2026-01-14T21:21:16.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000955,49,2025-10-21T15:26:38.000+02:00,2026-01-12T23:57:44.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000979,49,2025-10-21T07:40:11.000+02:00,2026-01-16T17:24:22.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000382,49,2025-10-21T05:59:13.000+02:00,2026-01-12T17:54:12.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000879,49,2025-10-22T13:26:31.000+02:00,2026-01-18T15:18:50.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000397,49,2025-10-23T14:01:06.000+02:00,2026-01-18T03:30:43.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000005,49,2025-10-23T11:28:00.000+02:00,2026-01-14T22:13:07.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000152,49,2025-10-22T11:33:09.000+02:00,2026-01-16T19:30:04.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000274,49,2025-10-22T08:12:07.000+02:00,2026-01-18T14:17:35.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000616,49,2025-10-24T04:54:20.000+02:00,2026-01-18T11:05:21.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000168,49,2025-10-23T01:50:35.000+02:00,2026-01-18T17:23:15.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000300,49,2025-10-21T13:58:43.000+02:00,2026-01-13T01:13:07.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000398,49,2025-10-21T13:10:34.000+02:00,2026-01-17T01:28:33.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000497,49,2025-10-22T03:43:45.000+02:00,2026-01-17T05:31:12.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000466,49,2025-10-25T06:31:08.000+02:00,2026-01-18T19:14:15.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000014,49,2025-10-21T22:13:23.000+02:00,2026-01-14T10:46:30.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000728,49,2025-10-22T22:26:33.000+02:00,2026-01-18T07:09:25.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000833,49,2025-10-23T23:17:38.000+02:00,2026-01-18T09:03:58.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000434,49,2025-10-20T20:34:39.000+02:00,2026-01-18T10:11:16.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000282,49,2025-10-22T14:18:29.000+02:00,2026-01-17T09:47:49.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000860,49,2025-10-22T00:50:35.000+02:00,2026-01-18T13:54:39.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000054,49,2025-10-20T22:48:59.000+02:00,2026-01-13T20:09:47.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000361,49,2025-10-21T20:45:36.000+02:00,2026-01-18T11:58:37.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000893,49,2025-10-22T10:00:01.000+02:00,2026-01-18T00:01:12.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000533,49,2025-10-21T12:35:29.000+02:00,2026-01-15T02:59:07.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000448,49,2025-10-28T20:44:11.000+02:00,2026-01-14T14:47:17.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000293,49,2025-10-21T23:14:44.000+02:00,2026-01-10T01:12:29.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000970,49,2025-10-21T06:37:40.000+02:00,2026-01-18T10:34:35.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000557,49,2025-10-23T08:33:05.000+02:00,2026-01-18T18:30:14.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000764,49,2025-10-21T07:10:51.000+02:00,2026-01-15T17:18:41.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000210,49,2025-10-22T11:48:44.000+02:00,2026-01-17T18:39:42.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000838,49,2025-10-22T19:59:47.000+02:00,2026-01-18T17:03:12.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000348,49,2025-10-21T16:38:02.000+02:00,2026-01-18T07:07:59.000+02:00,2.7634835907E8,310415,2.7634835907E8
user_000759,48,2025-10-20T20:15:14.000+02:00,2026-01-11T16:23:32.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000048,48,2025-10-20T23:54:22.000+02:00,2026-01-18T01:52:00.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000660,48,2025-10-21T15:35:17.000+02:00,2026-01-18T19:35:35.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000212,48,2025-10-26T16:35:37.000+02:00,2026-01-18T18:27:11.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000419,48,2025-10-21T13:41:15.000+02:00,2026-01-14T14:30:23.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000175,48,2025-10-23T11:52:04.000+02:00,2026-01-18T18:47:56.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000735,48,2025-10-24T10:13:02.000+02:00,2026-01-18T18:38:02.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000055,48,2025-10-25T10:34:24.000+02:00,2026-01-15T08:29:00.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000231,48,2025-10-20T22:42:13.000+02:00,2026-01-16T17:54:26.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000623,48,2025-10-21T22:20:16.000+02:00,2026-01-18T18:10:33.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000679,48,2025-10-21T19:45:44.000+02:00,2026-01-17T23:50:31.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000677,48,2025-10-23T16:21:39.000+02:00,2026-01-18T14:18:05.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000033,48,2025-10-23T18:38:59.000+02:00,2026-01-17T10:55:42.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000844,48,2025-10-21T18:27:00.000+02:00,2026-01-17T22:47:31.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000830,48,2025-10-22T10:59:26.000+02:00,2026-01-14T03:44:12.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000765,48,2025-10-20T22:18:41.000+02:00,2026-01-16T16:00:37.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000718,48,2025-10-21T13:17:37.000+02:00,2026-01-17T01:31:32.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000542,48,2025-10-22T04:24:26.000+02:00,2026-01-13T22:41:54.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000700,48,2025-10-21T18:14:23.000+02:00,2026-01-16T20:17:54.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000703,48,2025-10-23T05:14:09.000+02:00,2026-01-18T01:17:35.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000516,48,2025-10-23T04:36:31.000+02:00,2026-01-18T20:10:50.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000811,48,2025-10-22T14:48:37.000+02:00,2026-01-18T17:12:38.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000375,48,2025-10-21T02:32:20.000+02:00,2026-01-18T06:05:19.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000637,48,2025-10-24T01:29:27.000+02:00,2026-01-15T20:32:44.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000930,48,2025-10-23T04:25:12.000+02:00,2026-01-16T15:11:14.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000869,48,2025-10-22T18:58:41.000+02:00,2026-01-18T19:47:07.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000887,48,2025-10-25T18:36:35.000+02:00,2026-01-17T12:00:21.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000206,48,2025-10-20T23:28:29.000+02:00,2026-01-18T01:57:14.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000777,48,2025-10-21T01:01:02.000+02:00,2026-01-18T01:02:57.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000604,48,2025-10-21T06:23:51.000+02:00,2026-01-14T00:37:27.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000133,48,2025-10-24T15:23:44.000+02:00,2026-01-18T19:26:15.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000464,48,2025-10-20T22:31:18.000+02:00,2026-01-18T16:01:59.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000244,48,2025-10-23T14:36:42.000+02:00,2026-01-18T04:50:58.000+02:00,2.7070859664E8,304080,2.7070859664E8
user_000351,48,2025-10-21T01:09:23.000+02:00,2026-01-10T22:57:35.000+02:00,2.7070859664E8,304080,2.7070859664E8
